source,tissue,dataset,cell_type,manual_broadtype,method,agreement,broadtype
literature,Esophagus,literature_Esophagus,Interstitial Cell of Cajal (ICC),interstitial cell,CellMarker2.0,0,granulocyte
literature,Esophagus,literature_Esophagus,Lymphatic Endothelial,endothelial cell,GPT-4,1,endothelial cell
literature,Esophagus,literature_Esophagus,Lymphatic Endothelial,endothelial cell,GPT-4-mar2023,1,endothelial cell
literature,Esophagus,literature_Esophagus,Lymphatic Endothelial,endothelial cell,GPT-3.5,0.5,epithelial cell
literature,Esophagus,literature_Esophagus,Lymphatic Endothelial,endothelial cell,CellMarker2.0,0,fibroblast
literature,Esophagus,literature_Esophagus,Macrophage,macrophage/monocyte,GPT-4,1,macrophage/monocyte
literature,Esophagus,literature_Esophagus,Macrophage,macrophage/monocyte,GPT-4-mar2023,1,macrophage/monocyte
literature,Esophagus,literature_Esophagus,Macrophage,macrophage/monocyte,GPT-3.5,0,endothelial cell
literature,Esophagus,literature_Esophagus,Macrophage,macrophage/monocyte,CellMarker2.0,0,immune cell
literature,Esophagus,literature_Esophagus,Mast Cell,granulocyte,GPT-4,1,granulocyte
literature,Esophagus,literature_Esophagus,Mast Cell,granulocyte,GPT-4-mar2023,1,granulocyte
literature,Esophagus,literature_Esophagus,Mast Cell,granulocyte,GPT-3.5,1,granulocyte
literature,Esophagus,literature_Esophagus,Mast Cell,granulocyte,CellMarker2.0,0,dendritic cell
literature,Esophagus,literature_Esophagus,Smooth Muscle,muscle cell,GPT-4,1,muscle cell
literature,Esophagus,literature_Esophagus,Smooth Muscle,muscle cell,GPT-4-mar2023,1,muscle cell
literature,Esophagus,literature_Esophagus,Smooth Muscle,muscle cell,GPT-3.5,0,epithelial cell
literature,Esophagus,literature_Esophagus,Smooth Muscle,muscle cell,CellMarker2.0,0,myofibroblast cell
literature,Esophagus,literature_Esophagus,Squamous Epithelia,epithelial cell,GPT-4,0.5,epithelial cell
literature,Esophagus,literature_Esophagus,Squamous Epithelia,epithelial cell,GPT-4-mar2023,0.5,epithelial cell
literature,Esophagus,literature_Esophagus,Squamous Epithelia,epithelial cell,GPT-3.5,0.5,epithelial cell
literature,Esophagus,literature_Esophagus,Squamous Epithelia,epithelial cell,CellMarker2.0,0,embryonic cell
literature,Esophagus,literature_Esophagus,T cell,t/nk cell,GPT-4,1,t/nk cell
literature,Esophagus,literature_Esophagus,T cell,t/nk cell,GPT-4-mar2023,1,t/nk cell
literature,Esophagus,literature_Esophagus,T cell,t/nk cell,GPT-3.5,1,t/nk cell
literature,Esophagus,literature_Esophagus,T cell,t/nk cell,CellMarker2.0,0.5,immune cell
literature,Esophagus,literature_Esophagus,Vascular Endothelial,endothelial cell,GPT-4,0.5,endothelial cell
literature,Esophagus,literature_Esophagus,Vascular Endothelial,endothelial cell,GPT-4-mar2023,0.5,endothelial cell
literature,Esophagus,literature_Esophagus,Vascular Endothelial,endothelial cell,GPT-3.5,0.5,endothelial cell
literature,Esophagus,literature_Esophagus,Vascular Endothelial,endothelial cell,CellMarker2.0,0.5,endothelial cell
literature,Heart,literature_Heart,Adipocyte,fat cell,GPT-4,1,fat cell
literature,Heart,literature_Heart,Adipocyte,fat cell,GPT-4-mar2023,1,fat cell
literature,Heart,literature_Heart,Adipocyte,fat cell,GPT-3.5,1,fat cell
literature,Heart,literature_Heart,Adipocyte,fat cell,CellMarker2.0,1,fat cell
literature,Heart,literature_Heart,B cell_memory,b cell,GPT-4,0.5,b cell
literature,Heart,literature_Heart,B cell_memory,b cell,GPT-4-mar2023,0.5,b cell
literature,Heart,literature_Heart,B cell_memory,b cell,GPT-3.5,0.5,b cell
literature,Heart,literature_Heart,B cell_memory,b cell,CellMarker2.0,0,
literature,Heart,literature_Heart,Fibroblast,fibroblast,GPT-4,1,fibroblast
literature,Heart,literature_Heart,Fibroblast,fibroblast,GPT-4-mar2023,0.5,fibroblast
literature,Heart,literature_Heart,Fibroblast,fibroblast,GPT-3.5,1,fibroblast
literature,Heart,literature_Heart,Fibroblast,fibroblast,CellMarker2.0,1,fibroblast
literature,Heart,literature_Heart,Lymphatic Endothelial,endothelial cell,GPT-4,1,endothelial cell
literature,Heart,literature_Heart,Lymphatic Endothelial,endothelial cell,GPT-4-mar2023,1,endothelial cell
literature,Heart,literature_Heart,Lymphatic Endothelial,endothelial cell,GPT-3.5,0,muscle cell
literature,Heart,literature_Heart,Lymphatic Endothelial,endothelial cell,CellMarker2.0,0,progenitor cell
literature,Heart,literature_Heart,Macrophage,macrophage/monocyte,GPT-4,1,macrophage/monocyte
literature,Heart,literature_Heart,Macrophage,macrophage/monocyte,GPT-4-mar2023,1,macrophage/monocyte
literature,Heart,literature_Heart,Macrophage,macrophage/monocyte,GPT-3.5,0,myofibroblast cell
literature,Heart,literature_Heart,Macrophage,macrophage/monocyte,CellMarker2.0,0,immune cell
literature,Heart,literature_Heart,Mast Cell,granulocyte,GPT-4,1,granulocyte
literature,Heart,literature_Heart,Mast Cell,granulocyte,GPT-4-mar2023,1,granulocyte
literature,Heart,literature_Heart,Mast Cell,granulocyte,GPT-3.5,0,endothelial cell
literature,Heart,literature_Heart,Mast Cell,granulocyte,CellMarker2.0,0,
literature,Heart,literature_Heart,Pericyte,pericyte,GPT-4,1,pericyte
literature,Heart,literature_Heart,Pericyte,pericyte,GPT-4-mar2023,1,pericyte
literature,Heart,literature_Heart,Pericyte,pericyte,GPT-3.5,0,macrophage/monocyte
literature,Heart,literature_Heart,Pericyte,pericyte,CellMarker2.0,1,pericyte
literature,Heart,literature_Heart,Smooth Muscle,muscle cell,GPT-4,0.5,muscle cell
literature,Heart,literature_Heart,Smooth Muscle,muscle cell,GPT-4-mar2023,1,muscle cell
literature,Heart,literature_Heart,Smooth Muscle,muscle cell,GPT-3.5,0,granulocyte
literature,Heart,literature_Heart,Smooth Muscle,muscle cell,CellMarker2.0,0,progenitor cell
literature,Heart,literature_Heart,T cell,t/nk cell,GPT-4,1,t/nk cell
literature,Heart,literature_Heart,T cell,t/nk cell,GPT-4-mar2023,1,t/nk cell
literature,Heart,literature_Heart,T cell,t/nk cell,GPT-3.5,0,epithelial cell
literature,Heart,literature_Heart,T cell,t/nk cell,CellMarker2.0,0.5,immune cell
literature,Heart,literature_Heart,Vascular Endothelial,endothelial cell,GPT-4,0.5,endothelial cell
literature,Heart,literature_Heart,Vascular Endothelial,endothelial cell,GPT-4-mar2023,0.5,endothelial cell
literature,Heart,literature_Heart,Vascular Endothelial,endothelial cell,GPT-3.5,0,muscle cell
literature,Heart,literature_Heart,Vascular Endothelial,endothelial cell,CellMarker2.0,0.5,endothelial cell
literature,Heart,literature_Heart,Ventricular Myocyte,muscle cell,GPT-4,0.5,muscle cell
literature,Heart,literature_Heart,Ventricular Myocyte,muscle cell,GPT-4-mar2023,0.5,muscle cell
literature,Heart,literature_Heart,Ventricular Myocyte,muscle cell,GPT-3.5,0,t/nk cell
literature,Heart,literature_Heart,Ventricular Myocyte,muscle cell,CellMarker2.0,0,heart cell
literature,Lung,literature_Lung,Adipocyte,fat cell,GPT-4,1,fat cell
literature,Lung,literature_Lung,Adipocyte,fat cell,GPT-4-mar2023,1,fat cell
literature,Lung,literature_Lung,Adipocyte,fat cell,GPT-3.5,1,fat cell
literature,Lung,literature_Lung,Adipocyte,fat cell,CellMarker2.0,0,granulocyte
literature,Lung,literature_Lung,Alveolar Type I,epithelial cell,GPT-4,1,epithelial cell
literature,Lung,literature_Lung,Alveolar Type I,epithelial cell,GPT-4-mar2023,1,epithelial cell
literature,Lung,literature_Lung,Alveolar Type I,epithelial cell,GPT-3.5,0.5,epithelial cell
literature,Lung,literature_Lung,Alveolar Type I,epithelial cell,CellMarker2.0,0,lung cell
literature,Lung,literature_Lung,Alveolar Type II,epithelial cell,GPT-4,1,epithelial cell
literature,Lung,literature_Lung,Alveolar Type II,epithelial cell,GPT-4-mar2023,1,epithelial cell
literature,Lung,literature_Lung,Alveolar Type II,epithelial cell,GPT-3.5,1,epithelial cell
literature,Lung,literature_Lung,Alveolar Type II,epithelial cell,CellMarker2.0,1,epithelial cell
literature,Lung,literature_Lung,B cell_memory,b cell,GPT-4,0.5,dendritic cell
literature,Lung,literature_Lung,B cell_memory,b cell,GPT-4-mar2023,0.5,b cell
literature,Lung,literature_Lung,B cell_memory,b cell,GPT-3.5,0.5,b cell
literature,Lung,literature_Lung,B cell_memory,b cell,CellMarker2.0,0,t/nk cell
literature,Lung,literature_Lung,Ciliated Epithelial,epithelial cell,GPT-4,0,ciliated cell
literature,Lung,literature_Lung,Ciliated Epithelial,epithelial cell,GPT-4-mar2023,0,ciliated cell
literature,Lung,literature_Lung,Ciliated Epithelial,epithelial cell,GPT-3.5,0,ciliated cell
literature,Lung,literature_Lung,Ciliated Epithelial,epithelial cell,CellMarker2.0,0.5,epithelial cell
literature,Lung,literature_Lung,Club Epithelial,epithelial cell,GPT-4,0.5,epithelial cell
literature,Lung,literature_Lung,Club Epithelial,epithelial cell,GPT-4-mar2023,1,epithelial cell
literature,Lung,literature_Lung,Club Epithelial,epithelial cell,GPT-3.5,1,epithelial cell
literature,Lung,literature_Lung,Club Epithelial,epithelial cell,CellMarker2.0,1,epithelial cell
literature,Lung,literature_Lung,Fibroblast,fibroblast,GPT-4,1,fibroblast
literature,Lung,literature_Lung,Fibroblast,fibroblast,GPT-4-mar2023,1,fibroblast
literature,Lung,literature_Lung,Fibroblast,fibroblast,GPT-3.5,1,fibroblast
literature,Lung,literature_Lung,Fibroblast,fibroblast,CellMarker2.0,0.5,stromal cell
literature,Lung,literature_Lung,Lymphatic Endothelial,endothelial cell,GPT-4,1,endothelial cell
literature,Lung,literature_Lung,Lymphatic Endothelial,endothelial cell,GPT-4-mar2023,1,endothelial cell
literature,Lung,literature_Lung,Lymphatic Endothelial,endothelial cell,GPT-3.5,1,endothelial cell
literature,Lung,literature_Lung,Lymphatic Endothelial,endothelial cell,CellMarker2.0,1,endothelial cell
literature,Lung,literature_Lung,Macrophage,macrophage/monocyte,GPT-4,1,macrophage/monocyte
literature,Lung,literature_Lung,Macrophage,macrophage/monocyte,GPT-4-mar2023,0.5,macrophage/monocyte
literature,Lung,literature_Lung,Macrophage,macrophage/monocyte,GPT-3.5,1,macrophage/monocyte
literature,Lung,literature_Lung,Macrophage,macrophage/monocyte,CellMarker2.0,0,immune cell
literature,Lung,literature_Lung,Mast Cell,granulocyte,GPT-4,1,granulocyte
literature,Lung,literature_Lung,Mast Cell,granulocyte,GPT-4-mar2023,1,granulocyte
literature,Lung,literature_Lung,Mast Cell,granulocyte,GPT-3.5,1,granulocyte
literature,Lung,literature_Lung,Mast Cell,granulocyte,CellMarker2.0,0,dendritic cell
literature,Lung,literature_Lung,Pericyte,pericyte,GPT-4,1,pericyte
literature,Lung,literature_Lung,Pericyte,pericyte,GPT-4-mar2023,1,pericyte
literature,Lung,literature_Lung,Pericyte,pericyte,GPT-3.5,0,muscle cell
literature,Lung,literature_Lung,Pericyte,pericyte,CellMarker2.0,0.5,stromal cell
literature,Lung,literature_Lung,Smooth Muscle,muscle cell,GPT-4,1,muscle cell
literature,Lung,literature_Lung,Smooth Muscle,muscle cell,GPT-4-mar2023,1,muscle cell
literature,Lung,literature_Lung,Smooth Muscle,muscle cell,GPT-3.5,0,myofibroblast cell
literature,Lung,literature_Lung,Smooth Muscle,muscle cell,CellMarker2.0,0,mucosal cell
literature,Lung,literature_Lung,T cell,t/nk cell,GPT-4,1,t/nk cell
literature,Lung,literature_Lung,T cell,t/nk cell,GPT-4-mar2023,1,t/nk cell
literature,Lung,literature_Lung,T cell,t/nk cell,GPT-3.5,1,t/nk cell
literature,Lung,literature_Lung,T cell,t/nk cell,CellMarker2.0,0.5,immune cell
literature,Lung,literature_Lung,Vascular Endothelial,endothelial cell,GPT-4,0.5,endothelial cell
literature,Lung,literature_Lung,Vascular Endothelial,endothelial cell,GPT-4-mar2023,0.5,endothelial cell
literature,Lung,literature_Lung,Vascular Endothelial,endothelial cell,GPT-3.5,0.5,endothelial cell
literature,Lung,literature_Lung,Vascular Endothelial,endothelial cell,CellMarker2.0,0,blood vessel cell
literature,Prostate,literature_Prostate,Adipocyte,fat cell,GPT-4,1,fat cell
literature,Prostate,literature_Prostate,Adipocyte,fat cell,GPT-4-mar2023,1,fat cell
literature,Prostate,literature_Prostate,Adipocyte,fat cell,GPT-3.5,1,fat cell
literature,Prostate,literature_Prostate,Adipocyte,fat cell,CellMarker2.0,0,
literature,Prostate,literature_Prostate,B cell_memory,b cell,GPT-4,0.5,b cell
literature,Prostate,literature_Prostate,B cell_memory,b cell,GPT-4-mar2023,0.5,b cell
literature,Prostate,literature_Prostate,B cell_memory,b cell,GPT-3.5,0.5,b cell
literature,Prostate,literature_Prostate,B cell_memory,b cell,CellMarker2.0,0,malignant cell
literature,Prostate,literature_Prostate,Fibroblast,fibroblast,GPT-4,1,fibroblast
literature,Prostate,literature_Prostate,Fibroblast,fibroblast,GPT-4-mar2023,1,fibroblast
literature,Prostate,literature_Prostate,Fibroblast,fibroblast,GPT-3.5,1,fibroblast
literature,Prostate,literature_Prostate,Fibroblast,fibroblast,CellMarker2.0,1,fibroblast
literature,Prostate,literature_Prostate,Luminal Epithelial,epithelial cell,GPT-4,0.5,epithelial cell
literature,Prostate,literature_Prostate,Luminal Epithelial,epithelial cell,GPT-4-mar2023,0.5,epithelial cell
literature,Prostate,literature_Prostate,Luminal Epithelial,epithelial cell,GPT-3.5,0.5,epithelial cell
literature,Prostate,literature_Prostate,Luminal Epithelial,epithelial cell,CellMarker2.0,0.5,epithelial cell
literature,Prostate,literature_Prostate,Lymphatic Endothelial,endothelial cell,GPT-4,1,endothelial cell
literature,Prostate,literature_Prostate,Lymphatic Endothelial,endothelial cell,GPT-4-mar2023,1,endothelial cell
literature,Prostate,literature_Prostate,Lymphatic Endothelial,endothelial cell,GPT-3.5,1,endothelial cell
literature,Prostate,literature_Prostate,Lymphatic Endothelial,endothelial cell,CellMarker2.0,0,
literature,Prostate,literature_Prostate,Macrophage,macrophage/monocyte,GPT-4,1,macrophage/monocyte
literature,Prostate,literature_Prostate,Macrophage,macrophage/monocyte,GPT-4-mar2023,1,macrophage/monocyte
literature,Prostate,literature_Prostate,Macrophage,macrophage/monocyte,GPT-3.5,1,macrophage/monocyte
literature,Prostate,literature_Prostate,Macrophage,macrophage/monocyte,CellMarker2.0,0.5,macrophage/monocyte
literature,Prostate,literature_Prostate,Mast Cell,granulocyte,GPT-4,1,granulocyte
literature,Prostate,literature_Prostate,Mast Cell,granulocyte,GPT-4-mar2023,1,granulocyte
literature,Prostate,literature_Prostate,Mast Cell,granulocyte,GPT-3.5,1,granulocyte
literature,Prostate,literature_Prostate,Mast Cell,granulocyte,CellMarker2.0,0,
literature,Prostate,literature_Prostate,Pericyte,pericyte,GPT-4,1,pericyte
literature,Prostate,literature_Prostate,Pericyte,pericyte,GPT-4-mar2023,1,pericyte
literature,Prostate,literature_Prostate,Pericyte,pericyte,GPT-3.5,0,muscle cell
literature,Prostate,literature_Prostate,Pericyte,pericyte,CellMarker2.0,0,muscle cell
literature,Prostate,literature_Prostate,Smooth Muscle,muscle cell,GPT-4,1,muscle cell
literature,Prostate,literature_Prostate,Smooth Muscle,muscle cell,GPT-4-mar2023,1,muscle cell
literature,Prostate,literature_Prostate,Smooth Muscle,muscle cell,GPT-3.5,0,secretory cell
literature,Prostate,literature_Prostate,Smooth Muscle,muscle cell,CellMarker2.0,1,muscle cell
literature,Prostate,literature_Prostate,T cell,t/nk cell,GPT-4,1,t/nk cell
literature,Prostate,literature_Prostate,T cell,t/nk cell,GPT-4-mar2023,1,t/nk cell
literature,Prostate,literature_Prostate,T cell,t/nk cell,GPT-3.5,1,t/nk cell
literature,Prostate,literature_Prostate,T cell,t/nk cell,CellMarker2.0,1,t/nk cell
literature,Prostate,literature_Prostate,Vascular Endothelial,endothelial cell,GPT-4,0.5,endothelial cell
literature,Prostate,literature_Prostate,Vascular Endothelial,endothelial cell,GPT-4-mar2023,0.5,endothelial cell
literature,Prostate,literature_Prostate,Vascular Endothelial,endothelial cell,GPT-3.5,0.5,endothelial cell
literature,Prostate,literature_Prostate,Vascular Endothelial,endothelial cell,CellMarker2.0,0.5,endothelial cell
literature,Skeletal muscle,literature_Skeletal_muscle,Adipocyte,fat cell,GPT-4,1,fat cell
literature,Skeletal muscle,literature_Skeletal_muscle,Adipocyte,fat cell,GPT-4-mar2023,1,fat cell
literature,Skeletal muscle,literature_Skeletal_muscle,Adipocyte,fat cell,GPT-3.5,1,fat cell
literature,Skeletal muscle,literature_Skeletal_muscle,Adipocyte,fat cell,CellMarker2.0,0,
literature,Skeletal muscle,literature_Skeletal_muscle,B cell_memory,b cell,GPT-4,0.5,b cell
literature,Skeletal muscle,literature_Skeletal_muscle,B cell_memory,b cell,GPT-4-mar2023,0.5,b cell
literature,Skeletal muscle,literature_Skeletal_muscle,B cell_memory,b cell,GPT-3.5,0.5,b cell
literature,Skeletal muscle,literature_Skeletal_muscle,B cell_memory,b cell,CellMarker2.0,0,
literature,Skeletal muscle,literature_Skeletal_muscle,Fibroblast,fibroblast,GPT-4,1,fibroblast
literature,Skeletal muscle,literature_Skeletal_muscle,Fibroblast,fibroblast,GPT-4-mar2023,1,fibroblast
literature,Skeletal muscle,literature_Skeletal_muscle,Fibroblast,fibroblast,GPT-3.5,1,fibroblast
literature,Skeletal muscle,literature_Skeletal_muscle,Fibroblast,fibroblast,CellMarker2.0,1,fibroblast
literature,Skeletal muscle,literature_Skeletal_muscle,Lymphatic Endothelial,endothelial cell,GPT-4,1,endothelial cell
literature,Skeletal muscle,literature_Skeletal_muscle,Lymphatic Endothelial,endothelial cell,GPT-4-mar2023,1,endothelial cell
literature,Skeletal muscle,literature_Skeletal_muscle,Lymphatic Endothelial,endothelial cell,GPT-3.5,0,progenitor cell
literature,Skeletal muscle,literature_Skeletal_muscle,Lymphatic Endothelial,endothelial cell,CellMarker2.0,0,
literature,Skeletal muscle,literature_Skeletal_muscle,Macrophage,macrophage/monocyte,GPT-4,1,macrophage/monocyte
literature,Skeletal muscle,literature_Skeletal_muscle,Macrophage,macrophage/monocyte,GPT-4-mar2023,1,macrophage/monocyte
literature,Skeletal muscle,literature_Skeletal_muscle,Macrophage,macrophage/monocyte,GPT-3.5,0,t/nk cell
literature,Skeletal muscle,literature_Skeletal_muscle,Macrophage,macrophage/monocyte,CellMarker2.0,0,
literature,Skeletal muscle,literature_Skeletal_muscle,Mast Cell,granulocyte,GPT-4,1,granulocyte
literature,Skeletal muscle,literature_Skeletal_muscle,Mast Cell,granulocyte,GPT-4-mar2023,1,granulocyte
literature,Skeletal muscle,literature_Skeletal_muscle,Mast Cell,granulocyte,GPT-3.5,0,stromal cell
literature,Skeletal muscle,literature_Skeletal_muscle,Mast Cell,granulocyte,CellMarker2.0,0,
literature,Skeletal muscle,literature_Skeletal_muscle,Myocyte,muscle cell,GPT-4,0.5,muscle cell
literature,Skeletal muscle,literature_Skeletal_muscle,Myocyte,muscle cell,GPT-4-mar2023,0.5,muscle cell
literature,Skeletal muscle,literature_Skeletal_muscle,Myocyte,muscle cell,GPT-3.5,0.5,muscle cell
literature,Skeletal muscle,literature_Skeletal_muscle,Myocyte,muscle cell,CellMarker2.0,0.5,muscle cell
literature,Skeletal muscle,literature_Skeletal_muscle,Myofiber/Myocyte,muscle cell,GPT-4,0.5,muscle cell
literature,Skeletal muscle,literature_Skeletal_muscle,Myofiber/Myocyte,muscle cell,GPT-4-mar2023,0.5,muscle cell
literature,Skeletal muscle,literature_Skeletal_muscle,Myofiber/Myocyte,muscle cell,GPT-3.5,0,progenitor cell
literature,Skeletal muscle,literature_Skeletal_muscle,Myofiber/Myocyte,muscle cell,CellMarker2.0,0,
literature,Skeletal muscle,literature_Skeletal_muscle,Pericyte,pericyte,GPT-4,1,pericyte
literature,Skeletal muscle,literature_Skeletal_muscle,Pericyte,pericyte,GPT-4-mar2023,1,pericyte
literature,Skeletal muscle,literature_Skeletal_muscle,Pericyte,pericyte,GPT-3.5,0,osteocyte
literature,Skeletal muscle,literature_Skeletal_muscle,Pericyte,pericyte,CellMarker2.0,0,
literature,Skeletal muscle,literature_Skeletal_muscle,Satellite Cell,progenitor cell,GPT-4,1,progenitor cell
literature,Skeletal muscle,literature_Skeletal_muscle,Satellite Cell,progenitor cell,GPT-4-mar2023,0,stem cell
literature,Skeletal muscle,literature_Skeletal_muscle,Satellite Cell,progenitor cell,GPT-3.5,0,endothelial cell
literature,Skeletal muscle,literature_Skeletal_muscle,Satellite Cell,progenitor cell,CellMarker2.0,0.5,progenitor cell
literature,Skeletal muscle,literature_Skeletal_muscle,Smooth Muscle,muscle cell,GPT-4,1,muscle cell
literature,Skeletal muscle,literature_Skeletal_muscle,Smooth Muscle,muscle cell,GPT-4-mar2023,1,muscle cell
literature,Skeletal muscle,literature_Skeletal_muscle,Smooth Muscle,muscle cell,GPT-3.5,0.5,muscle cell
literature,Skeletal muscle,literature_Skeletal_muscle,Smooth Muscle,muscle cell,CellMarker2.0,0,progenitor cell
literature,Skeletal muscle,literature_Skeletal_muscle,T cell,t/nk cell,GPT-4,1,t/nk cell
literature,Skeletal muscle,literature_Skeletal_muscle,T cell,t/nk cell,GPT-4-mar2023,1,t/nk cell
literature,Skeletal muscle,literature_Skeletal_muscle,T cell,t/nk cell,GPT-3.5,0,muscle cell
literature,Skeletal muscle,literature_Skeletal_muscle,T cell,t/nk cell,CellMarker2.0,0,
literature,Skeletal muscle,literature_Skeletal_muscle,Vascular Endothelial,endothelial cell,GPT-4,0.5,endothelial cell
literature,Skeletal muscle,literature_Skeletal_muscle,Vascular Endothelial,endothelial cell,GPT-4-mar2023,0.5,endothelial cell
literature,Skeletal muscle,literature_Skeletal_muscle,Vascular Endothelial,endothelial cell,GPT-3.5,0,pericyte
literature,Skeletal muscle,literature_Skeletal_muscle,Vascular Endothelial,endothelial cell,CellMarker2.0,0,
literature,Skin,literature_Skin,Adipocyte,fat cell,GPT-4,1,fat cell
literature,Skin,literature_Skin,Adipocyte,fat cell,GPT-4-mar2023,1,fat cell
literature,Skin,literature_Skin,Adipocyte,fat cell,GPT-3.5,1,fat cell
